Date	Direction	Distance	Frames	fps	Speed est.		
10/10/23, 8:45:42 AM GMT+3	N	7	4	4	25.2		
10/10/23, 8:51:24 AM GMT+3	N	18	13	4	19.9384615384615		
10/10/23, 9:02:00 AM GMT+3	N	19	10	4	27.36		
10/10/23, 9:10:58 AM GMT+3	N	19	11	4	24.8727272727273		
10/10/23, 9:12:14 AM GMT+3	N	19	11	4	24.8727272727273		
10/10/23, 9:16:42 AM GMT+3	N	18	9	4	28.8		
10/10/23, 9:59:47 AM GMT+3	N	19	18	4	15.2		
10/10/23, 10:36:03 AM GMT+3	S	18	13	4	19.9384615384615		
10/10/23, 10:39:19 AM GMT+3	N	18	10	4	25.92		
10/10/23, 10:51:04 AM GMT+3	N	6	6	4	14.4		
10/10/23, 11:32:23 AM GMT+3	S	18	10	4	25.92		
10/10/23, 11:39:47 AM GMT+3	S	18	17	4	15.2470588235294		
10/10/23, 12:20:44 PM GMT+3	S	18	18	4	14.4		
10/10/23, 1:20:58 PM GMT+3	S	18	12	4	21.6		
10/10/23, 1:29:24 PM GMT+3	N	7	4	4	25.2		
10/10/23, 1:44:40 PM GMT+3	S	18	12	4	21.6		
10/10/23, 1:45:10 PM GMT+3	S	18	9	4	28.8		
10/10/23, 1:58:42 PM GMT+3	N	18	16	4	16.2		
10/10/23, 2:17:31 PM GMT+3	S	18	11	4	23.5636363636364		
10/10/23, 2:18:31 PM GMT+3	S	18	13	4	19.9384615384615		
10/10/23, 3:37:56 PM GMT+3	N	18	7	4	37.0285714285714		
10/10/23, 4:06:29 PM GMT+3	S	18	14	4	18.5142857142857		
10/10/23, 4:46:40 PM GMT+3	N	19	11	4	24.8727272727273		
10/10/23, 5:11:24 PM GMT+3	N	18.5	15	4	17.76		
10/10/23, 5:20:12 PM GMT+3	N	19	12	4	22.8		
10/10/23, 5:55:30 PM GMT+3	N	18	10	4	25.92		
10/10/23, 5:58:04 PM GMT+3	S	18	11	4	23.5636363636364		
10/10/23, 6:28:08 PM GMT+3	N	18	19	4	13.6421052631579		
10/10/23, 6:32:48 PM GMT+3	S	17	8	4	30.6		
10/10/23, 6:38:10 PM GMT+3	N	18	19	4	13.6421052631579		
10/10/23, 6:39:10 PM GMT+3	N	18	17	4	15.2470588235294		
10/10/23, 7:21:42 PM GMT+3	N	18	11	4	23.5636363636364		
10/10/23, 7:43:48 PM GMT+3	S	19	13	4	21.0461538461538		
10/10/23, 7:47:48 PM GMT+3	N	19	11	4	24.8727272727273		
10/10/23, 8:50:15 PM GMT+3	N	18	14	4	18.5142857142857		
10/10/23, 9:04:19 PM GMT+3	S	18	15	4	17.28		
10/10/23, 9:40:41 PM GMT+3	N	18	20	4	12.96		
10/10/23, 10:48:01 PM GMT+3	N	18	18	4	14.4		
